,Iterations,train_loss,train_acc,train_top1,train_f1,test_top1,test_f1
38,38,1.0625565672407344,0.6861376081194196,0.6618441452785414,0.6703031743357721,0.5014832019805908,0.4992
39,39,1.0401015427647804,0.6919371935786033,0.650476906980787,0.663345401545052,0.5000324845314026,0.5025
40,40,1.018084602696555,0.6981365437410316,0.6565921708029143,0.6695300466884867,0.4923264980316162,0.4926
41,41,0.9873884563543358,0.7056402868154098,0.7015805487730065,0.7124352467991913,0.5128762125968933,0.5108
42,42,0.958668975197539,0.7145230040258291,0.6818560799773858,0.6945935213708125,0.5047211050987244,0.5087
43,43,0.9293853214808873,0.7243807267169563,0.7002488678815414,0.7122017291586445,0.5094720125198364,0.512
44,44,0.936800128343154,0.7213043679996413,0.6932009884289333,0.7027271551309203,0.5003300905227661,0.4978
45,45,0.9133084270418906,0.7270833229532048,0.7164347779994108,0.7253851348912207,0.5143272876739502,0.512
46,46,0.8733984973965859,0.7366691900759327,0.7185107287095518,0.7285991047362341,0.509007453918457,0.5103
47,47,0.8599110464660489,0.7430734439772002,0.7299576413874723,0.7405991288024644,0.5084448456764221,0.5099
48,48,0.8416687128495197,0.7459579779177296,0.7197120591085784,0.7303254807229494,0.5096238851547241,0.5098
49,49,0.8076827440943036,0.7548978377361687,0.7418997968946185,0.7520204352377743,0.5174512267112732,0.5198
50,50,0.7964000446455819,0.7605124493034519,0.7251477618606723,0.7354895672891799,0.5132545232772827,0.5125
51,51,0.7956664513568489,0.7595832201899314,0.7310081732516386,0.7416482660281094,0.51460862159729,0.5169
52,52,0.7717486510471422,0.7648890748315927,0.7603284862576699,0.7689596770311898,0.5165044069290161,0.5163
53,53,0.7729053375672321,0.7652790303132972,0.7429300583138758,0.7528375589622641,0.5102787017822266,0.5136
54,54,0.7630960016834493,0.7693044701401068,0.7306557042258126,0.7407751131112823,0.49879515171051025,0.5015
55,55,0.7324741227286202,0.7763577675332829,0.73778328846912,0.74772611727474,0.504117488861084,0.5068
56,56,0.7071456665895424,0.7824924235441246,0.7796847139086042,0.787738857335387,0.5156384110450745,0.5156
57,57,0.6957497389949098,0.7898668561662946,0.7689114054855035,0.7783782218665768,0.512837290763855,0.5153
58,58,0.6890409418514797,0.789710064323581,0.7539642149088334,0.7620737268964188,0.5101149082183838,0.5118
59,59,0.6690724698864684,0.796654681770169,0.7578412172745685,0.765739314593762,0.5084966421127319,0.5099
60,60,0.6614611282640573,0.7999603894292092,0.7912346818009202,0.7999927049239507,0.5218260884284973,0.5251
61,61,0.6446894772198736,0.8037094583316725,0.7953555754252842,0.8033627292308433,0.5178598165512085,0.5197
62,62,0.6357546327065449,0.8052699809171715,0.7700698582493529,0.7804302440315748,0.5095580220222473,0.5144
63,63,0.6427586905810297,0.8051263458874761,0.7977394157526444,0.8056858725211783,0.5133350491523743,0.5137
64,64,0.6151858446549396,0.8125643048967633,0.8048553929036978,0.812267234429149,0.5144650936126709,0.5151
65,65,0.6071301479728854,0.8139898339096381,0.804788196573452,0.8125082727666538,0.5199398398399353,0.5226
66,66,0.6075565638590832,0.8137882777622768,0.7891521514678488,0.7972506588130535,0.5112012624740601,0.512
67,67,0.5905798089747526,0.8203730680504624,0.8221015139501922,0.8286288866961878,0.5254349112510681,0.5261
68,68,0.5703282338015887,0.8277429853166852,0.7931750088321919,0.8026948913409703,0.499590128660202,0.5037
69,69,0.5691176324474568,0.8248429590341996,0.809095028711825,0.8177599754524452,0.5180847644805908,0.5208
70,70,0.5552844070658391,0.8294321176957111,0.8169386557170323,0.8244902471601848,0.5197694897651672,0.521
71,71,0.5464642552696929,0.8323745727539062,0.8363804440109097,0.842422596986908,0.5188822150230408,0.5174
72,72,0.5459289277086452,0.8349793881786113,0.8101595919959399,0.818500388067963,0.512943685054779,0.5156
73,73,0.5383563248478637,0.8357423276317363,0.7986576849100541,0.8064981077926453,0.5052515864372253,0.5049
74,74,0.5276154437843634,0.8372362876424984,0.8312081499975554,0.8384791195369657,0.5124875903129578,0.5138
75,75,0.5316223064247443,0.838942002276985,0.8251961554799762,0.832722026015595,0.5096228122711182,0.5121
76,76,0.5207658227609129,0.8416604022590481,0.8254211885588509,0.8318616582835964,0.5135949850082397,0.5147
77,77,0.5149995246712042,0.8423267286650988,0.8162907264670547,0.8233358201771274,0.507560670375824,0.5088
78,78,0.5020101636039968,0.8465424362494021,0.8325349445245704,0.8397745595879861,0.5189641118049622,0.5202
79,79,0.498403296178701,0.8481210202586894,0.7979461161457763,0.8059562415768194,0.4956170618534088,0.4972
80,80,0.49624078796834364,0.8482816267986687,0.8407169653444874,0.8481514878946862,0.5110011100769043,0.5119
81,81,0.49394070129005274,0.8496789737623565,0.8143018849041997,0.821987359212553,0.5050839185714722,0.5053
82,82,0.48404016178481435,0.8511439732142857,0.817713337285178,0.8253205321043511,0.5124918818473816,0.5146
83,83,0.4879952711718423,0.8499305102289939,0.8207434391488835,0.8284679437812861,0.5016257166862488,0.5023
84,84,0.4894066209695777,0.8488900320870536,0.841193672345609,0.847854420364844,0.5152608156204224,0.5156
85,85,0.47705807612866774,0.8536464924715004,0.8322871217922289,0.83913417224201,0.5121934413909912,0.5131
86,86,0.478449746054046,0.8528312371701611,0.8355290220708264,0.8423312205188679,0.5099596977233887,0.5125
87,87,0.46422443949446385,0.8584826722437021,0.8494092384163214,0.8561580218762033,0.5128605365753174,0.5135
88,88,0.45779209720845127,0.8602301149952168,0.8524364488465446,0.8585074876058915,0.5167775750160217,0.5205
89,89,0.46716126617120235,0.8568010135572783,0.8424531343031902,0.8499425418752408,0.5085276365280151,0.5124
90,90,0.47230334731997275,0.8558891452088648,0.8469350423131671,0.8539540816326531,0.5147418975830078,0.5184
91,91,0.4514226250502528,0.862591568304568,0.8580688967996714,0.8648192325279168,0.5147355198860168,0.5167
92,92,0.44398178312243247,0.8635448533661512,0.8589000263992621,0.8655325706343858,0.5146147012710571,0.5177
93,93,0.4440562110774371,0.8643653246821189,0.8280840601239886,0.8351391780179053,0.5044878125190735,0.504
94,94,0.44250864885291274,0.8644909761389907,0.8478302809656882,0.8537848659510975,0.510977029800415,0.512
95,95,0.4500762546549038,0.8616060529436383,0.8548863140904174,0.8616605398055449,0.5153130292892456,0.5175
96,96,0.43737878300705735,0.8665715431680485,0.8556636571884155,0.8625171471890644,0.5068379640579224,0.5102
97,97,0.41722241652255154,0.8742866516113281,0.8475164588616819,0.8549588467462457,0.5082018971443176,0.5095
98,98,0.42838296659138736,0.8685182843889508,0.8373128528497658,0.8435901851896419,0.5036348104476929,0.5031
99,99,0.4379923501793219,0.8650944768166056,0.8347043735640389,0.8412467360175203,0.5033819675445557,0.5052
100,100,0.4213640221527645,0.8713998599928252,0.8607777077324537,0.8669840651472853,0.5111005902290344,0.5116
101,101,0.4212715370314462,0.8699581379793129,0.8635688825529448,0.8701920184347324,0.5138229727745056,0.5151
102,102,0.4166078366795365,0.8720921107700893,0.8607955952079929,0.866734001973431,0.5120168924331665,0.5148
103,103,0.4131740739150923,0.8739794517049984,0.8425079730092263,0.850127927055256,0.5019544959068298,0.5035
104,104,0.42662035445777735,0.8705680224360252,0.8620573452540806,0.8684814359116289,0.512909471988678,0.517
105,105,0.41172634947056674,0.8740659441266742,0.8616779422273442,0.8672472895408163,0.5076752305030823,0.5067
106,106,0.41787704642938106,0.8716329457808514,0.8423372884185947,0.849212658235464,0.5004700422286987,0.5014
