,Iterations,train_loss,train_acc,train_top1,train_f1,test_top1,test_f1
88,88,0.4495362107242857,0.8438137599400112,0.8482404041046999,0.8507533482142857,0.841605007648468,0.8422
89,89,0.44533293131662877,0.8455158155791613,0.8381329704912341,0.8397520727040817,0.8322515487670898,0.8319
90,90,0.4467946061370324,0.8434709821428571,0.8382912047055303,0.841179049744898,0.8356942534446716,0.8371
91,91,0.43878320923873354,0.8477319989885602,0.8329730857999957,0.8352000956632653,0.8285408020019531,0.8286
92,92,0.44337160261918085,0.8461654818787867,0.8396748672334515,0.8438376913265306,0.8362412452697754,0.8381
93,93,0.4419047759503734,0.8467554364885602,0.8423119482337212,0.8469786352040817,0.8387710452079773,0.8408
94,94,0.43878027462229435,0.8465999681122449,0.8369801065751484,0.8409119897959183,0.8326035737991333,0.8339
95,95,0.439903337736519,0.8478675375179369,0.8446714832466475,0.8461894132653062,0.8431503176689148,0.8425
96,96,0.4377198765928648,0.8470942438865194,0.8439492552864308,0.847883450255102,0.8373739123344421,0.8394
97,97,0.43416140137278303,0.8476044012575733,0.8452352711132595,0.8477399553571427,0.8389755487442017,0.8395
98,98,0.43542249242261966,0.8503189086914062,0.8505943177305922,0.852164381377551,0.8403245806694031,0.8401
99,99,0.43616130963271976,0.8487523915816326,0.8358199170657566,0.8384685905612245,0.8327528238296509,0.8333
100,100,0.4346575629042119,0.8506297675930724,0.8543991327893977,0.8568757971938775,0.8477399945259094,0.849
101,101,0.42887897683041437,0.8508888556032764,0.844222888654592,0.8493183992346939,0.839886486530304,0.8429
102,102,0.4336097568881755,0.8494539066236846,0.842817385890046,0.8446189413265306,0.839307963848114,0.8389
103,103,0.4342259133652765,0.8502909601951132,0.8410389581505133,0.8447664221938775,0.8335403800010681,0.8353
104,104,0.4338261088242336,0.8493980874820631,0.8323552651064736,0.8361049107142857,0.8275017738342285,0.8284
105,105,0.42917900410841925,0.8508250956632653,0.8490724429792288,0.8506457270408163,0.8405370712280273,0.8402
106,106,0.4256991757726183,0.8527463017677774,0.8419643327289698,0.8466358418367348,0.8306867480278015,0.8333
107,107,0.4247154573700866,0.8515585296008051,0.8351195113999503,0.8377072704081633,0.8286052942276001,0.8293
108,108,0.4337365920750462,0.8493143976951132,0.8423131430635646,0.8431242028061224,0.8382564783096313,0.8374
109,109,0.427692213989034,0.8502471301020408,0.8312686608762158,0.8332270408163265,0.827650249004364,0.827
110,110,0.436721637997092,0.8495535558583786,0.8446051825066002,0.8490035076530612,0.843288242816925,0.8459
111,111,0.4312849604353613,0.8485172038175621,0.8490326812072676,0.8510961415816326,0.8404446840286255,0.8401
112,112,0.4291956394302602,0.8504982773138552,0.8512396806356858,0.8518215880102041,0.8477827310562134,0.8462
113,113,0.42507859729990666,0.8514269614706234,0.8482527057735287,0.8507732780612245,0.8423919677734375,0.8429
114,114,0.4264754613443297,0.8507692765216438,0.8565937520898118,0.8587093431122449,0.849115788936615,0.8493
115,115,0.422006934120947,0.8531369579081632,0.8424753269978932,0.8466916454081632,0.8350966572761536,0.8373
116,116,0.4235000981360066,0.8537269125179369,0.8485013365137334,0.8517857142857143,0.8464204668998718,0.847
117,117,0.4283896962902984,0.8512475928481744,0.8450307727468257,0.8466956313775511,0.8385788798332214,0.8376
118,118,0.426870765734692,0.8523397640306123,0.8398137573076754,0.8420758928571429,0.8393685221672058,0.8396
119,119,0.4206784061935483,0.8550183043187979,0.8519557866514945,0.8532764668367347,0.8476248979568481,0.8464
120,120,0.42547997148061284,0.8535195953991949,0.844165139356438,0.846875,0.840761661529541,0.841
121,121,0.4222617762125268,0.8538305321518256,0.8301617454509346,0.8367825255102042,0.8216220736503601,0.8254
122,122,0.4242151330928413,0.8540577012665418,0.8518384801489967,0.8545161033163264,0.8457677960395813,0.8465
123,123,0.423423634804025,0.8529297186403858,0.8513350888174407,0.8541414221938776,0.8415496945381165,0.843
124,124,0.42264275237613796,0.854037771419603,0.8542467142854419,0.8559630102040817,0.8450061678886414,0.8448
125,125,0.4183356515607055,0.8544403387575733,0.8451157385597423,0.8488321109693877,0.8378686904907227,0.8402
126,126,0.4180699299488749,0.8559311068787867,0.8593307417266223,0.8621930803571429,0.8458555340766907,0.8466
127,127,0.4212993194862288,0.8545041765485492,0.8440487403042463,0.8475725446428573,0.8368545770645142,0.8378
128,128,0.4168550784186441,0.8549744742257255,0.8414304387204501,0.8445950255102042,0.8328807950019836,0.8335
129,129,0.41666936935210713,0.855990896419603,0.838977474035049,0.8431242028061224,0.835331916809082,0.8371
130,130,0.4211548425409259,0.8549306441326531,0.8510030073170759,0.8532645089285714,0.8383569121360779,0.8386
131,131,0.41660296460803675,0.8556242183763154,0.8485036461937184,0.8503826530612245,0.8440620303153992,0.8436
132,132,0.4140432806951659,0.8566605704171317,0.8620119551006629,0.8638073979591837,0.8480672836303711,0.8477
133,133,0.4161417770142458,0.8559789852220185,0.8535950785996963,0.8552216198979592,0.8489398956298828,0.8484
134,134,0.415124596837832,0.8563735339106345,0.8382927203664974,0.8433514030612245,0.8324459195137024,0.8345
135,135,0.4118501461890279,0.8574976239885602,0.8572126368478853,0.8599330357142857,0.847126305103302,0.8477
136,136,0.41365961076653734,0.8561224645497848,0.850328973361424,0.8541294642857143,0.8464604616165161,0.8476
137,137,0.41631025729738935,0.8532884558852838,0.8475242153722413,0.8513711734693877,0.8394608497619629,0.8416
138,138,0.41574750247658515,0.8546994267677774,0.8591443324575618,0.861264349489796,0.8435311317443848,0.8434
139,139,0.41664621325171725,0.8554209495077327,0.8509374443365603,0.8539620535714286,0.8428061604499817,0.8432
140,140,0.41174313790944156,0.858645536461655,0.8473328625669285,0.8486128826530612,0.8439599871635437,0.8431
141,141,0.4139839562834526,0.8558154981963488,0.8640939660218298,0.8670320471938775,0.8478636145591736,0.8491
142,142,0.40623461926469995,0.8580955193967236,0.8536370481763568,0.854866868622449,0.849216878414154,0.8486
143,143,0.41110886314085554,0.8589166135204082,0.8558471950949454,0.8590122767857143,0.8429776430130005,0.844
144,144,0.4104696793519721,0.8590920117436623,0.858809979898589,0.8605707908163265,0.8480127453804016,0.8479
145,145,0.40873957318919046,0.8556520890216438,0.8542566649159606,0.8558474170918368,0.842746913433075,0.8432
146,146,0.40714692871789543,0.8601203451351244,0.8614277760593259,0.8628427933673469,0.8529981970787048,0.8528
147,147,0.41216252531324116,0.8571827168367347,0.8575460336038044,0.8608737244897958,0.8513298034667969,0.8525
148,148,0.40359213066344357,0.8589843438596142,0.8568193748289225,0.858366549744898,0.8459701538085938,0.8455
149,149,0.4142018711688567,0.8555006688954879,0.8472538897577597,0.8495336415816326,0.8383024334907532,0.8384
150,150,0.4121625101079746,0.8555723696338887,0.8541949710675648,0.8578922193877551,0.8473669290542603,0.8489
151,151,0.4089895024591563,0.8592593913175621,0.8415216754893867,0.838217474489796,0.8370785713195801,0.8318
152,152,0.4105649588971722,0.8569116397779815,0.8464414881808418,0.8483737244897959,0.8408624529838562,0.8406
153,153,0.4020407935794519,0.8601004152881856,0.848897531020398,0.8511639030612245,0.8411429524421692,0.8418
154,154,0.4065292328596115,0.8584502862424267,0.8637842469069422,0.8658561862244898,0.8527145385742188,0.8527
155,155,0.4086761342323556,0.8567801494987644,0.8599388346988328,0.8616589604591837,0.8496363759040833,0.849
156,156,0.40405120122797633,0.8602758135114398,0.8564154603043381,0.8597616390306123,0.8402385711669922,0.8423
157,157,0.4034925755493495,0.8603236918546715,0.8612109057757319,0.8637396364795918,0.8521375060081482,0.8523
158,158,0.4113489425912195,0.8559709665726642,0.8552870710893553,0.8576092155612245,0.8460151553153992,0.8461
159,159,0.40488206564771884,0.8591119415906011,0.8600712543239399,0.8621851084183674,0.8494909405708313,0.8495
160,160,0.4060475462857558,0.858055659702846,0.8533268829389494,0.8564931441326531,0.8473193049430847,0.848
161,161,0.4038966322431759,0.8595464278240593,0.8572271819017372,0.8590999681122449,0.8453882336616516,0.8455
162,162,0.40440052405607946,0.8585300056301818,0.8600652275645003,0.8619339923469388,0.8417050242424011,0.8415
163,163,0.3993301840156925,0.8597098369987644,0.8520111891688132,0.8537189094387755,0.8399288058280945,0.8399
164,164,0.40525216061849983,0.8589485324158961,0.8585626346116163,0.8616908482142857,0.844427764415741,0.8459
165,165,0.40258764582020895,0.8598692757742745,0.8576637238872294,0.8599609375,0.8476086854934692,0.8482
166,166,0.4057448106456776,0.8591956313775511,0.8422400775004406,0.844499362244898,0.833226203918457,0.8328
167,167,0.3965780928122754,0.8623325581453285,0.8570459576285615,0.8588129783163266,0.8504014015197754,0.8503
168,168,0.40242508228640167,0.8590521520497848,0.8669781548028089,0.8686144770408163,0.8519524931907654,0.8518
169,169,0.4040368617493279,0.85929131021305,0.8556556394513772,0.8585817920918367,0.8435308337211609,0.8448
170,170,0.4012390861705858,0.8600885040906011,0.8608335569805029,0.8619579081632652,0.8525047302246094,0.8517
171,171,0.3973422064160814,0.862236957160794,0.862696929245579,0.864907525510204,0.8484075665473938,0.849
172,172,0.40335351380766654,0.8600127551020408,0.8475717242274966,0.8501992984693877,0.8348947763442993,0.8353
173,173,0.3967109170495247,0.8626156242526307,0.8638769275679881,0.8669961734693877,0.8482751250267029,0.8493
174,174,0.39875935823941716,0.8606226395587532,0.8565204827761164,0.858984375,0.8418030142784119,0.8427
175,175,0.39937469712933715,0.8627391737334582,0.8582496165621037,0.8589923469387756,0.8459205627441406,0.8447
176,176,0.39748559253556387,0.8614716043277663,0.8501699016410478,0.8527782206632653,0.8430902361869812,0.8438
177,177,0.40083306069884983,0.8596181285624601,0.8602649736769346,0.8627192283163266,0.8459619879722595,0.8463
178,178,0.4038102032274616,0.8602718431122449,0.8444398188469361,0.8475167410714286,0.8351314663887024,0.8369
179,179,0.39906689646292703,0.8612723058583786,0.8504670508662049,0.8512077487244898,0.8446993231773376,0.8435
180,180,0.40514215507677626,0.8600206959004305,0.8670942391059837,0.869614955357143,0.8497223854064941,0.8504
181,181,0.39778257708768455,0.8613401140485492,0.8620195102934934,0.8649035395408163,0.8481363654136658,0.8493
182,182,0.39619194062388674,0.8619021201620296,0.8624825915511773,0.8652782206632652,0.846857488155365,0.8481
183,183,0.3937978806848429,0.8638432561134806,0.8580551558003133,0.8588647959183674,0.843559205532074,0.8426
184,184,0.3974835906101733,0.8638631859604193,0.8609597527859162,0.863655931122449,0.8466221690177917,0.8468
185,185,0.39535872516583426,0.8627232142857143,0.8596526119782,0.863217474489796,0.8462148904800415,0.8481
186,186,0.399470215701327,0.8615313938685826,0.8689463287591934,0.8708785076530612,0.8528481721878052,0.8528
187,187,0.39861724723358544,0.8611766270228794,0.8705399973051888,0.873046875,0.8529456257820129,0.8537
188,188,0.3948948362043926,0.8621253188775511,0.8424498898034193,0.8468431122448979,0.8323566317558289,0.8352
189,189,0.3938662137608139,0.8634606186224489,0.8605525229050188,0.8631935586734694,0.8488277792930603,0.8492
190,190,0.4018429272941181,0.8612085459183674,0.8631497445155163,0.8645527742346939,0.8448742032051086,0.8438
191,191,0.3904667712595998,0.8637954556212133,0.8570585168746053,0.8607780612244899,0.8428500294685364,0.8444
192,192,0.3942688864712812,0.8626115760024713,0.8553809271175035,0.8584980867346939,0.8450897336006165,0.8461
193,193,0.39621267475339833,0.8625039859693877,0.8608766520509914,0.8649832589285714,0.8436552286148071,0.8461
194,194,0.39583862542497866,0.8627471145318479,0.8619707321025887,0.8641581632653061,0.8477014899253845,0.848
195,195,0.3940503854228526,0.8628228635204082,0.8534450759084857,0.8540935905612245,0.8466793298721313,0.8453
196,196,0.39710657100896446,0.8631816007653061,0.8649874837422857,0.8667729591836734,0.8454837799072266,0.8453
197,197,0.397569938581817,0.8622329089106345,0.8554647823377531,0.8563058035714286,0.8469796180725098,0.846
198,198,0.39743560415749646,0.8621970974669164,0.8675367500709028,0.8693239795918367,0.8480516672134399,0.8486
199,199,0.3942236723948498,0.8614716043277663,0.869120463120694,0.871029974489796,0.8509476780891418,0.8509
