,Iterations,train_loss,train_acc,train_top1,train_f1,test_top1,test_f1
0,0,1.5512478976603359,0.43243287225513505,0.4931726714839106,0.5156369884910486,0.5091624855995178,0.5254
1,1,1.1876879590551566,0.5755035322340553,0.5778510587294693,0.6010709718670078,0.5995960235595703,0.6162
2,2,1.039574382707591,0.6313539002557544,0.5853580305033632,0.6029251918158568,0.6079168319702148,0.6158
3,3,0.9457736740941587,0.6674032772288603,0.6348662441953674,0.6511389066496164,0.6585055589675903,0.6664
4,4,0.8795021562015309,0.6909406813209319,0.6796625058364381,0.6942175511508951,0.7023285031318665,0.7079
5,5,0.8262190140421738,0.7118206365638987,0.675332413000219,0.6903412723785166,0.6796419024467468,0.6883
6,6,0.783623714276287,0.7295117000179827,0.7172253857488218,0.7225143861892583,0.7299994826316833,0.7281
7,7,0.7491247233222512,0.7428868286445013,0.7422010784258928,0.7522538363171356,0.7397052645683289,0.743
8,8,0.720876853484327,0.7515984654731458,0.7272345649311914,0.7364570012787723,0.7214521765708923,0.7233
9,9,0.69018085754436,0.7641503999910086,0.7613214129377204,0.7694773017902814,0.7675051093101501,0.768
10,10,0.6711159711298735,0.7695372598555387,0.7640831741835455,0.7752717391304348,0.7586480379104614,0.7637
11,11,0.659642666197189,0.774064866478181,0.763097856050867,0.7728660485933504,0.755935788154602,0.7588
12,12,0.6392258842430456,0.7819892902813299,0.7830581364729216,0.7889106457800512,0.7735922932624817,0.7737
13,13,0.622990508671002,0.785809607152134,0.7607271367936488,0.7655131074168798,0.7552420496940613,0.752
14,14,0.6038654537304587,0.7929108368466272,0.7895816880113938,0.7977861253196931,0.7820292711257935,0.785
15,15,0.5958178993076315,0.7950607260779652,0.7890034746331023,0.7994525255754475,0.7753214836120605,0.7795
16,16,0.5890095839110177,0.7981897534616768,0.7982300693726601,0.8045875959079284,0.7907690405845642,0.7906
17,17,0.5661693445556913,0.8046475383631714,0.802905737743963,0.809582800511509,0.7882928252220154,0.7895
18,18,0.5613295669141023,0.8061300994794997,0.7864059092443617,0.7937619884910485,0.7646164298057556,0.7657
19,19,0.5525546743894172,0.8115209398976982,0.8070045012952117,0.8145580242966752,0.7965574264526367,0.797
20,20,0.5451367758119198,0.8138187340153452,0.8114890311380176,0.8164681905370844,0.7942653894424438,0.7939
21,21,0.5407649002721547,0.8148217554897299,0.8040738104249511,0.8103620524296675,0.7967021465301514,0.7972
22,22,0.5310640356424824,0.8186021107237053,0.8089342842931333,0.8148657289002558,0.7903814315795898,0.7916
23,23,0.522966503029894,0.82182706164582,0.8151238479882555,0.8204803388746803,0.7985217571258545,0.7975
24,24,0.5183945810398483,0.8241367974244725,0.8126301094699089,0.8171875,0.7904109358787537,0.7891
25,25,0.5093623713001876,0.825207800511509,0.8116006811561487,0.816452205882353,0.7950692176818848,0.7934
26,26,0.5044540500701846,0.8259350710817616,0.8238234853805484,0.8292958759590793,0.8058275580406189,0.8064
27,27,0.505549250585039,0.8261948217211477,0.8273699565616714,0.8341871803069054,0.8035026788711548,0.8053
28,28,0.49655584297369204,0.8298273501188859,0.825487822370456,0.8303029092071611,0.8033869862556458,0.802
29,29,0.49781494258004994,0.830035197460438,0.8273477822618411,0.8327325767263427,0.8074354529380798,0.8074
30,30,0.4866864758989085,0.8337316488670876,0.8258307021292274,0.8314178388746803,0.8003696799278259,0.8003
31,31,0.48580530979444303,0.8345867654551631,0.842970637256837,0.847554347826087,0.8153567314147949,0.8157
32,32,0.4787561853066125,0.8361412887378117,0.8272096305856924,0.8321011828644501,0.8020097017288208,0.8015
33,33,0.48087507509209615,0.8363491360793638,0.8418319472266586,0.8476662404092071,0.8177299499511719,0.8192
34,34,0.46773459333592976,0.8404211644321451,0.8402853606606994,0.845931905370844,0.8180639147758484,0.8185
35,35,0.4697287144029842,0.8383911601112931,0.8488790540743971,0.8542878836317136,0.8270261883735657,0.8271
36,36,0.46702067306279527,0.8396938938618926,0.8379363777387477,0.8417359335038362,0.8098115921020508,0.8087
37,37,0.4643338677828269,0.8407688775025975,0.8384669259990878,0.8433304028132992,0.816017746925354,0.816
38,38,0.4557097244750508,0.8433583447390505,0.8364664889357584,0.8425631393861892,0.8136481642723083,0.8148
39,39,0.45128535168707523,0.8456441971956922,0.8467970450820825,0.8510549872122762,0.8142215609550476,0.8135
40,40,0.45863217732790484,0.8433264222596307,0.8271683559698217,0.8322090792838875,0.8036457300186157,0.8032
41,41,0.45384831048186175,0.8438898657289002,0.834631850499936,0.8394141624040921,0.8175638318061829,0.8169
42,42,0.44459965478276353,0.8473705086866608,0.8411562881811195,0.8456881393861893,0.8175066113471985,0.816
43,43,0.4483106519331408,0.8462555634091272,0.847249406225541,0.8519980818414323,0.8208898901939392,0.8204
44,44,0.4414327985337933,0.8506394017992727,0.8482918701208461,0.8534726662404092,0.8236631751060486,0.8243
45,45,0.44355049946576436,0.8482536452505595,0.8445731453273607,0.8508631713554987,0.8119019865989685,0.8135
46,46,0.4376184048555086,0.8498641304347826,0.8555826564579059,0.8607816496163683,0.8231273889541626,0.8233
47,47,0.43726655795141256,0.8509231138107417,0.8538710022216562,0.8584998401534526,0.8217248916625977,0.8206
48,48,0.4328188573384224,0.8506433823529411,0.851588815222006,0.8567774936061381,0.8202771544456482,0.8212
49,49,0.4303205613513737,0.8533967547404492,0.8447939840424091,0.8485174232736573,0.8144271969795227,0.8124
50,50,0.43145918042001213,0.8523977138197331,0.8427164268005839,0.8466991687979539,0.8124710321426392,0.8116
51,51,0.43528483674654267,0.8519781166330322,0.8559031187725799,0.8608136189258312,0.8247503638267517,0.8243
52,52,0.4285640779053769,0.8537283894960838,0.865413620191462,0.8702645460358056,0.8304669260978699,0.8308
53,53,0.42938198629395125,0.8522218670076727,0.8509982203888466,0.8558623721227621,0.8217622637748718,0.8214
54,54,0.4200779540307077,0.8567495516803868,0.8557433225309757,0.8603740409207161,0.8235154151916504,0.8243
55,55,0.4234398614110239,0.854651565746883,0.8626008596261749,0.8671954923273658,0.8268486261367798,0.8278
56,56,0.4167243707210512,0.857576726342711,0.853645773799828,0.8593430306905371,0.822117269039154,0.8236
57,57,0.4218092742173568,0.8552349900345668,0.8605706967661143,0.8659287084398977,0.827004075050354,0.8276
58,58,0.4188651203575646,0.8556106450307704,0.8480024531369319,0.8535725703324808,0.8144699931144714,0.8149
59,59,0.4153940621620554,0.858032304612572,0.8634770527825026,0.8687260230179028,0.8306266069412231,0.8311
60,60,0.40984297945828696,0.8590952685421995,0.8617205985671724,0.866212436061381,0.8255600929260254,0.8251
61,61,0.4104414484689913,0.8593510386279172,0.8408263792162356,0.8462835677749361,0.8077694177627563,0.8081
62,62,0.4154484187017011,0.857696611253197,0.8617592900610336,0.8668997762148337,0.827197253704071,0.8281
63,63,0.4068594069203452,0.8612571774846147,0.8629802418181963,0.8680786445012787,0.8298903703689575,0.8306
64,64,0.4106293299314006,0.8597186544667119,0.8543520213088112,0.8601462595907928,0.8177706599235535,0.8191
65,65,0.41160315629618854,0.858136189258312,0.8692065577982636,0.8743246483375958,0.8363256454467773,0.8367
66,66,0.40349618274994825,0.8615928708439897,0.8685630437968027,0.8740609015345269,0.8360986113548279,0.8374
67,67,0.4056622076141255,0.8595947890025576,0.856067647104678,0.8617367327365728,0.8214519619941711,0.8227
68,68,0.4048418529960505,0.8600583283797555,0.8559590221366005,0.8605778452685422,0.819753110408783,0.8196
69,69,0.40338986380325864,0.8593829611073369,0.8701668826820296,0.8748001918158568,0.8329044580459595,0.8326
70,70,0.40307772818886106,0.8615489286534926,0.8678136367322234,0.8726542519181585,0.8305606842041016,0.8315
71,71,0.40017086827694,0.8624200455063139,0.8658272809994495,0.8702965153452685,0.8261706233024597,0.827
72,72,0.4011621128034104,0.8618486409297075,0.8632663213993277,0.8688259271099744,0.8333975672721863,0.8349
73,73,0.39680070965491293,0.864486108960398,0.8763907925247232,0.880690537084399,0.82953941822052,0.8302
74,74,0.39820227583351037,0.8625519501278772,0.8644628884542324,0.8689458120204604,0.8269228935241699,0.8263
75,75,0.3967938381235313,0.8635630107596707,0.8640041991572855,0.8680546675191816,0.83100426197052,0.8303
76,76,0.40029072788212916,0.8624480654821371,0.8692657508508629,0.8746803069053708,0.837040901184082,0.8379
77,77,0.3950056130318995,0.8639826079463715,0.8556356777620437,0.8608495843989771,0.8256374597549438,0.825
78,78,0.38942601385019016,0.8668998074348625,0.8742107544713618,0.8782488810741688,0.8401232957839966,0.8406
79,79,0.3975313278415319,0.8646898976982097,0.8599423935346286,0.8642063618925832,0.8229649662971497,0.8222
80,80,0.39411993682994256,0.8637148181495764,0.8653902170603233,0.8690177429667519,0.8312351107597351,0.8302
81,81,0.392805389964672,0.864821802319773,0.8645440172356413,0.8686021419437341,0.8271810412406921,0.8264
82,82,0.38892131491237897,0.8663603253376758,0.8669186598809479,0.8718230498721228,0.8298787474632263,0.8309
83,83,0.39341823124062375,0.8653652649706282,0.869407757316404,0.8747642263427109,0.8305090069770813,0.8313
84,84,0.38810395691400906,0.865844804612572,0.8664725299381539,0.8718670076726343,0.8322500586509705,0.8335
85,85,0.3854026441531413,0.8684583112711797,0.8672874644589241,0.8720508312020461,0.8298740386962891,0.8297
86,86,0.38830159181524115,0.8680106941086557,0.8650731031242234,0.8702565537084399,0.8338137865066528,0.8344
87,87,0.38539967786930407,0.8666839989859735,0.8591810923708064,0.8624080882352941,0.8238016366958618,0.8219
88,88,0.3844930598574221,0.868546195652174,0.8718061692574445,0.8763786764705882,0.8342146277427673,0.8342
89,89,0.38471854986894466,0.8693533894960838,0.8729441598858065,0.8767343350383632,0.8261014819145203,0.8244
90,90,0.3879703301602922,0.8672834235384032,0.8682517134929861,0.8733375959079285,0.8259555101394653,0.827
91,91,0.38183624505082053,0.8686820808274057,0.8699063379746264,0.8740768861892584,0.8268316388130188,0.8276
92,92,0.38543545982569377,0.868710022753157,0.8655997632104723,0.8712635869565217,0.8350648880004883,0.8367
93,93,0.3828384876632325,0.8681026370933903,0.8718857951176441,0.8756633631713554,0.8332271575927734,0.8333
94,94,0.38157260208331106,0.8703324495983855,0.8749854933575291,0.8792998721227621,0.8415239453315735,0.8413
95,95,0.38280502037928843,0.8687939265804827,0.8621189996714482,0.8679707480818414,0.8236588835716248,0.825
96,96,0.3771038058468753,0.8710877401444613,0.8659237345771107,0.8711117327365729,0.8297685980796814,0.8299
97,97,0.37802580307664163,0.8706042199488491,0.8698492705669549,0.874644341432225,0.8328236937522888,0.8321
98,98,0.37824040174941576,0.8694453324808185,0.8641050400026619,0.8701886189258311,0.8310766220092773,0.8316
99,99,0.3745488566358376,0.8709159519361414,0.8604981905359137,0.8668558184143222,0.8339295387268066,0.8345
