B_max,B_max_f1,B_max_test_f1,B_opt,B_opt_f1,B_opt_test_f1
336,0.4212666666666667,0.3508961924998336,155,0.4117666666666666,0.3491644199957784
346,0.3909666666666667,0.3186928962663123,154,0.3809000000000001,0.3185322333211616
356,0.4419587301587302,0.366141172248238,138,0.3860666666666665,0.3365188113394295
366,0.3737999999999999,0.3148308910312961,139,0.3606333333333333,0.3153538135718058
377,0.3837999999999999,0.3165241985616037,149,0.3619666666666666,0.3160103654759634
387,0.4136333333333334,0.3339413603161856,158,0.3861,0.3311175652469282
397,0.3797666666666667,0.3151155045573346,168,0.3668333333333332,0.3166176890889981
407,0.388547619047619,0.3110011078724619,163,0.3729000000000001,0.3207239374863221
418,0.3898476190476191,0.3195393109089888,156,0.3736142857142857,0.3207171135706859
428,0.3858666666666667,0.3153082959413361,178,0.3810333333333333,0.3158230719799417
438,0.3854333333333334,0.3078115558483012,167,0.3645,0.3076637540474649
448,0.4037333333333334,0.3301720550635521,157,0.3748333333333333,0.3263383143487824
459,0.3792000000000001,0.3176096359864753,179,0.3707666666666667,0.3174916481139014
469,0.3784999999999999,0.3100483730108062,172,0.3621,0.3098050785696604
479,0.4294000000000001,0.3496894133739205,189,0.3661333333333333,0.3226132425122481
489,0.376,0.3128410523289165,195,0.3586333333333334,0.3131362693078006
500,0.3735809523809523,0.3130862649138853,159,0.35845,0.3130679688173149
510,0.4012,0.3274959779768737,168,0.3681333333333332,0.3234760119010904
520,0.3722142857142858,0.3090312613278135,190,0.3513333333333333,0.3086860385038176
530,0.3761333333333333,0.3061794149772566,216,0.3676333333333335,0.3074308121330482
541,0.3830666666666666,0.3202699633344357,195,0.3581333333333333,0.3169239031899906
551,0.3791666666666666,0.306678106536571,180,0.3649333333333334,0.3077405095079712
561,0.3740666666666666,0.3117356652024794,216,0.3523666666666666,0.3113274921810396
571,0.3776333333333335,0.3112356368712482,179,0.3635,0.3106181050573638
582,0.3769,0.3058348500542367,186,0.3640333333333333,0.3068377464848806
592,0.3649666666666666,0.3104171739536314,218,0.3588333333333333,0.3096276908902166
602,0.3828,0.3129373503734077,232,0.3697999999999999,0.3114769026948131
612,0.3683333333333334,0.3066914370224467,271,0.3650666666666666,0.306061712130895
623,0.3685666666666666,0.3086257326682353,208,0.3532333333333334,0.3087179474623339
633,0.3842000000000001,0.3104117211893317,208,0.3741333333333333,0.3125532641111623
643,0.3757999999999999,0.3067091158298505,228,0.3647333333333333,0.3085457157984508
756,0.36596666666666666,0.30463045039685244,266,0.3558,0.30476642401133425
848,0.37039999999999995,0.3052170779494354,252,0.3469,0.30746353313551067
256,0.5207238095238096,0.43017826135000636,118,0.44975,0.40269764276118025
115,0.6695042207792208,0.5937962264003269,58,0.6201095238095238,0.5548592630876852
154,0.540268253968254,0.4526479809539308,80,0.5136928571428572,0.4550172784904277
249,0.40966666666666673,0.33372429101761725,115,0.39849999999999997,0.3334316676826793
138,0.5428036935286935,0.45700280579048425,75,0.5294524309024309,0.452190905391158
251,0.49715,0.414144084411438,124,0.48096666666666665,0.4185170034112753
253,0.4062,0.3313625634614096,117,0.3865333333333333,0.3332389078593604
252,0.5526402116402116,0.4687668052692596,105,0.4629142857142857,0.39938820613815484
144,0.8581960371375495,0.8181279898877243,68,0.8275561907866376,0.8068031418408166
140,0.9100214831951674,0.8880943351223275,62,0.8986129788370197,0.8788012504917048
230,0.4234000000000001,0.34348551586567166,103,0.4025333333333334,0.35013626223878513
132,0.9046081581259142,0.8727317862784871,66,0.8837753893332456,0.8610108262689501
109,0.9853740839770252,0.967887647735362,48,0.97654742224327,0.9663836567359745
73,0.9935639024579641,0.9904219950322001,36,0.9899786291486291,0.9896474740643653
218,0.4152666666666667,0.3524184229210571,99,0.40246666666666675,0.3529376686824688
54,0.9999971988795519,0.999809519201142,26,0.999027007131355,0.9999728447734877
114,0.698112799552815,0.6487323980943354,60,0.6633020384294068,0.6268509528040364
134,0.5755137844611529,0.4867269535031412,69,0.5453963564213564,0.47841581972618763
250,0.40846666666666664,0.3333997044530306,98,0.3778666666666667,0.33421999362019417
118,0.6787229437229437,0.6065070062784697,64,0.6435140268228503,0.5873874847567309
86,0.9964831746031746,0.9916341417655319,36,0.989179131652661,0.9920021629236896
125,0.8185584814308499,0.7744854468964684,67,0.7972926767676768,0.7512743626418111
96,0.878916477967924,0.843920950288785,49,0.8330031266352695,0.8094119900244718
75,0.9993354449472096,0.99806755434756,34,0.9961438172043011,0.9980437552967955
113,0.9794045343137255,0.9548016512351741,55,0.9550537634408602,0.9501622006877554
245,0.4135,0.34423702887996666,106,0.39844761904761905,0.34737792817369906
36,0.9999953810623556,0.9999878302633782,20,0.9989753086419753,0.999990513103454
57,0.9999975308641975,0.9997712722750157,20,0.9993102310231023,0.9999193926994459
