B_max,B_max_f1,B_max_test_f1,B_opt,B_opt_f1,B_opt_test_f1
205,0.15130352973937988,0.19283783435821533,38,0.11676514148712158,0.19951069355010986
125,0.13939309120178223,0.1847090721130371,38,0.10902851819992065,0.18878960609436035
39,0.5492528676986694,0.4946961998939514,22,0.32418930530548096,0.33186161518096924
140,0.13939309120178223,0.18777847290039062,47,0.10910367965698242,0.1865810751914978
224,0.15022015571594238,0.19385850429534912,48,0.12018001079559326,0.19142627716064453
28,0.41929352283477783,0.41957807540893555,17,0.2907153367996216,0.35199081897735596
230,0.13939309120178223,0.18884778022766113,49,0.12850189208984375,0.18662011623382568
88,0.18159162998199463,0.20290470123291016,36,0.13620394468307495,0.18764549493789673
150,0.13939309120178223,0.1967107057571411,35,0.12726950645446777,0.1983790397644043
231,0.14103519916534424,0.19327402114868164,33,0.10902851819992065,0.18905121088027954
236,0.13939309120178223,0.1883765459060669,42,0.10953676700592041,0.19373106956481934
113,0.13939309120178223,0.18932998180389404,44,0.12724149227142334,0.19480890035629272
32,0.16680288314819336,0.21944594383239746,26,0.13946545124053955,0.22136616706848145
89,0.13977468013763428,0.1862277388572693,39,0.12850189208984375,0.1893301010131836
208,0.14966142177581787,0.196222186088562,41,0.11676514148712158,0.19932150840759277
169,0.14966142177581787,0.19759470224380493,36,0.11805081367492676,0.1902470588684082
203,0.16048848628997803,0.19579285383224487,44,0.10880833864212036,0.20204472541809082
58,0.20873892307281494,0.2415562868118286,24,0.14610803127288818,0.23807835578918457
162,0.16048848628997803,0.19158059358596802,43,0.11894196271896362,0.18793094158172607
215,0.13939309120178223,0.18967509269714355,41,0.11726635694503784,0.2053532600402832
67,0.18961191177368164,0.2523839473724365,28,0.12707751989364624,0.21391785144805908
41,0.3181852102279663,0.33482277393341064,25,0.2228468656539917,0.29442745447158813
62,0.1400356888771057,0.2003353238105774,38,0.11813735961914062,0.201074481010437
51,0.18081843852996826,0.19237452745437622,26,0.12866359949111938,0.19298195838928223
166,0.13939309120178223,0.1856810450553894,34,0.1267399787902832,0.20607423782348633
146,0.15824389457702637,0.19949942827224731,50,0.12689876556396484,0.20111626386642456
219,0.15022015571594238,0.18906813859939575,42,0.08975684642791748,0.1929989457130432
157,0.13844341039657593,0.1873825192451477,40,0.12850189208984375,0.19116944074630737
219,0.15022015571594238,0.18906813859939575,42,0.08975684642791748,0.1929989457130432
82,0.20457077026367188,0.24195623397827148,31,0.12689876556396484,0.205269455909729
146,0.15824389457702637,0.19949942827224731,50,0.12689876556396484,0.20111626386642456
186,0.15022015571594238,0.19302153587341309,46,0.10900044441223145,0.1903703808784485
36,0.22022980451583862,0.2206668257713318,24,0.17743098735809326,0.25597816705703735
61,0.22242438793182373,0.2263968586921692,31,0.1591397523880005,0.21567922830581665
203,0.16048848628997803,0.19579285383224487,44,0.10880833864212036,0.20204472541809082
36,0.22022980451583862,0.2206668257713318,24,0.17743098735809326,0.25597816705703735
169,0.14966142177581787,0.19759470224380493,36,0.11805081367492676,0.1902470588684082
163,0.14103519916534424,0.19956457614898682,45,0.11945164203643799,0.19307219982147217
102,0.14072442054748535,0.18499350547790527,29,0.12850189208984375,0.19634032249450684
27,0.9058424755930901,0.8986211493611336,17,0.8257061541080475,0.8706215918064117
182,0.14038985967636108,0.1948278546333313,51,0.1284434199333191,0.18889588117599487
147,0.15022015571594238,0.19314289093017578,33,0.11972987651824951,0.20463722944259644
169,0.14966142177581787,0.19759470224380493,36,0.11805081367492676,0.1902470588684082
175,0.13012152910232544,0.18987977504730225,42,0.09755253791809082,0.1856592893600464
141,0.15130352973937988,0.19448822736740112,33,0.1312519907951355,0.195001482963562
35,0.8358073234558105,0.8042103946208954,22,0.3326212167739868,0.3453589677810669
109,0.15022015571594238,0.19951742887496948,29,0.12729144096374512,0.2052280306816101
69,0.18311607837677002,0.2353888750076294,38,0.14510512351989746,0.23691868782043457
147,0.15022015571594238,0.19314289093017578,33,0.11972987651824951,0.20463722944259644
152,0.13012152910232544,0.19349104166030884,35,0.11945164203643799,0.20234990119934082
92,0.15130352973937988,0.19512641429901123,31,0.10972893238067627,0.19748497009277344
21,0.6074771881103516,0.665158212184906,16,0.5766827762126923,0.6407011449337006
22,0.9818181805312634,0.9818181805312634,11,0.9581699296832085,0.9779032785445452
35,0.8358073234558105,0.8042103946208954,22,0.3326212167739868,0.3453589677810669
110,0.13844341039657593,0.1854158639907837,50,0.12850189208984375,0.19001519680023193
246,0.15022015571594238,0.19575822353363037,35,0.12018001079559326,0.20226061344146729
158,0.13012152910232544,0.19302314519882202,43,0.10972893238067627,0.19940394163131714
249,0.13012152910232544,0.18990790843963623,47,0.1097569465637207,0.19402968883514404
241,0.15130352973937988,0.19165611267089844,35,0.11961328983306885,0.18674397468566895
152,0.13012152910232544,0.19349104166030884,35,0.11945164203643799,0.20234990119934082
115,0.161324143409729,0.19185614585876465,31,0.11913406848907471,0.2113574743270874
240,0.14103519916534424,0.1938709020614624,44,0.10902851819992065,0.19175928831100464
200,0.13012152910232544,0.18761610984802246,49,0.11945164203643799,0.18873560428619385
50,0.38666367530822754,0.38892143964767456,31,0.18906152248382568,0.2321709394454956
221,0.13939309120178223,0.18907809257507324,40,0.13844341039657593,0.187594473361969
37,0.6327683329582214,0.6302103400230408,23,0.4151044487953186,0.4518413543701172
167,0.13939309120178223,0.19590872526168823,32,0.1090688705444336,0.20162677764892578
213,0.13939309120178223,0.19159013032913208,40,0.11674320697784424,0.20242857933044434
222,0.13939309120178223,0.19133234024047852,50,0.11894196271896362,0.20476460456848145
139,0.16270393133163452,0.1936696171760559,46,0.11929899454116821,0.19620662927627563
225,0.14103519916534424,0.19624900817871094,41,0.11894196271896362,0.19432508945465088
123,0.1293931007385254,0.18890541791915894,39,0.10902851819992065,0.19497418403625488
13,0.9818181805312634,0.9818181805312634,2,0.9818181805312634,0.9818181805312634
163,0.14103519916534424,0.19956457614898682,45,0.11945164203643799,0.19307219982147217
139,0.16270393133163452,0.1936696171760559,46,0.11929899454116821,0.19620662927627563
143,0.14038985967636108,0.18972492218017578,41,0.1097569465637207,0.18826234340667725
22,0.9818181805312634,0.9818181805312634,11,0.9581699296832085,0.9779032785445452
117,0.13939309120178223,0.18823683261871338,40,0.11945164203643799,0.19839006662368774
218,0.15130352973937988,0.1942204236984253,49,0.10955476760864258,0.1902158260345459
135,0.16048848628997803,0.19799506664276123,35,0.11004436016082764,0.19072186946868896
204,0.14103519916534424,0.1883993148803711,42,0.11945164203643799,0.20256686210632324
188,0.13939309120178223,0.19098609685897827,40,0.11821913719177246,0.19230204820632935
149,0.15022015571594238,0.19366168975830078,36,0.1270492672920227,0.2101016640663147
197,0.14966142177581787,0.19504940509796143,31,0.12888729572296143,0.20107078552246094
255,0.15130352973937988,0.19446539878845215,49,0.08932483196258545,0.1999567747116089
172,0.13939309120178223,0.18977844715118408,34,0.12729144096374512,0.19608771800994873
248,0.14103519916534424,0.19419783353805542,36,0.1286177635192871,0.20064949989318848
197,0.14966142177581787,0.19504940509796143,31,0.12888729572296143,0.20107078552246094
254,0.13939309120178223,0.19335347414016724,34,0.13723289966583252,0.2066967487335205
233,0.13012152910232544,0.19533008337020874,43,0.10972893238067627,0.19202160835266113
246,0.15022015571594238,0.19575822353363037,35,0.12018001079559326,0.20226061344146729
123,0.1293931007385254,0.18890541791915894,39,0.10902851819992065,0.19497418403625488
141,0.15130352973937988,0.19448822736740112,33,0.1312519907951355,0.195001482963562
190,0.15022015571594238,0.19109481573104858,40,0.10905367136001587,0.2003086805343628
250,0.15022015571594238,0.19401341676712036,42,0.12726950645446777,0.19467294216156006
137,0.14038985967636108,0.193284273147583,39,0.08840692043304443,0.2031649351119995
24,0.9634695574641228,0.9800362139940262,14,0.9093146771192551,0.9296714663505554
167,0.13939309120178223,0.19590872526168823,32,0.1090688705444336,0.20162677764892578
185,0.16048848628997803,0.1891208291053772,40,0.11674320697784424,0.2025456428527832
173,0.13939309120178223,0.1913090944290161,42,0.10020804405212402,0.19324922561645508
23,0.908076673746109,0.8635585010051727,12,0.6854814291000366,0.7056557536125183
96,0.1399020552635193,0.19344419240951538,31,0.12850189208984375,0.19234102964401245
146,0.15824389457702637,0.19949942827224731,50,0.12689876556396484,0.20111626386642456
205,0.15130352973937988,0.19283783435821533,38,0.11676514148712158,0.19951069355010986
213,0.13939309120178223,0.19159013032913208,40,0.11674320697784424,0.20242857933044434
155,0.13939309120178223,0.18555086851119995,38,0.10835719108581543,0.18532443046569824
38,0.21162492036819458,0.25508344173431396,21,0.1810305118560791,0.27553319931030273
31,0.8006746619939804,0.8556323349475861,19,0.3770241141319275,0.40131479501724243
51,0.18081843852996826,0.19237452745437622,26,0.12866359949111938,0.19298195838928223
70,0.14996427297592163,0.19239956140518188,45,0.12829601764678955,0.2062392234802246
223,0.14966142177581787,0.19244509935379028,47,0.09930580854415894,0.19308847188949585
186,0.15022015571594238,0.19302153587341309,46,0.10900044441223145,0.1903703808784485
15,0.7491090297698975,0.6880415976047516,9,0.6652377545833588,0.6909018754959106
164,0.13939309120178223,0.18868273496627808,48,0.12018001079559326,0.19256198406219482
142,0.13844341039657593,0.18940281867980957,27,0.12850189208984375,0.21226990222930908
140,0.13939309120178223,0.18777847290039062,47,0.10910367965698242,0.1865810751914978
147,0.15022015571594238,0.19314289093017578,33,0.11972987651824951,0.20463722944259644
143,0.14038985967636108,0.18972492218017578,41,0.1097569465637207,0.18826234340667725
212,0.16048848628997803,0.19710451364517212,52,0.11805081367492676,0.19078123569488525
204,0.14103519916534424,0.1883993148803711,42,0.11945164203643799,0.20256686210632324
32,0.16680288314819336,0.21944594383239746,26,0.13946545124053955,0.22136616706848145
126,0.16048848628997803,0.19686758518218994,35,0.10972893238067627,0.19432532787322998
25,0.8945329487323761,0.8963681161403656,15,0.8137728273868561,0.8451981395483017
164,0.13939309120178223,0.18868273496627808,48,0.12018001079559326,0.19256198406219482
140,0.13939309120178223,0.18777847290039062,47,0.10910367965698242,0.1865810751914978
29,0.9462835900485516,0.9145167022943497,9,0.7428077459335327,0.7333416938781738
38,0.21162492036819458,0.25508344173431396,21,0.1810305118560791,0.27553319931030273
14,0.972916666418314,0.9673785269260406,11,0.9664266780018806,0.9669886603951454
19,0.539123147726059,0.5829135179519653,13,0.509680449962616,0.5713900923728943
211,0.13939309120178223,0.19225746393203735,39,0.1294153332710266,0.19910919666290283
134,0.13939309120178223,0.19234108924865723,39,0.11805081367492676,0.19022250175476074
128,0.14103519916534424,0.1943265199661255,32,0.1208145022392273,0.19874203205108643
200,0.13012152910232544,0.18761610984802246,49,0.11945164203643799,0.18873560428619385
168,0.15022015571594238,0.184165358543396,44,0.12002527713775635,0.18825280666351318
185,0.16048848628997803,0.1891208291053772,40,0.11674320697784424,0.2025456428527832
37,0.6327683329582214,0.6302103400230408,23,0.4151044487953186,0.4518413543701172
19,0.539123147726059,0.5829135179519653,13,0.509680449962616,0.5713900923728943
15,0.7491090297698975,0.6880415976047516,9,0.6652377545833588,0.6909018754959106
198,0.1293931007385254,0.18911516666412354,39,0.1293931007385254,0.19409573078155518
188,0.13939309120178223,0.19098609685897827,40,0.11821913719177246,0.19230204820632935
74,0.17727118730545044,0.19530242681503296,48,0.15626001358032227,0.19982296228408813
50,0.38666367530822754,0.38892143964767456,31,0.18906152248382568,0.2321709394454956
13,0.9818181805312634,0.9818181805312634,2,0.9818181805312634,0.9818181805312634
125,0.13939309120178223,0.1847090721130371,38,0.10902851819992065,0.18878960609436035
46,0.3356248140335083,0.339019238948822,26,0.27276068925857544,0.32240378856658936
77,0.17250078916549683,0.2045154571533203,38,0.1490926742553711,0.20217126607894897
116,0.170487642288208,0.207666277885437,38,0.10946160554885864,0.20054113864898682
25,0.8945329487323761,0.8963681161403656,15,0.8137728273868561,0.8451981395483017
17,0.4909987449645996,0.45275723934173584,10,0.38635367155075073,0.4164414405822754
49,0.1884058713912964,0.20103490352630615,22,0.1608959436416626,0.19955450296401978
17,0.4909987449645996,0.45275723934173584,10,0.38635367155075073,0.4164414405822754
37,0.6327683329582214,0.6302103400230408,23,0.4151044487953186,0.4518413543701172
249,0.13012152910232544,0.18990790843963623,47,0.1097569465637207,0.19402968883514404
19,0.539123147726059,0.5829135179519653,13,0.509680449962616,0.5713900923728943
42,0.36366093158721924,0.34689658880233765,25,0.27260905504226685,0.34259480237960815
197,0.14966142177581787,0.19504940509796143,31,0.12888729572296143,0.20107078552246094
33,0.8987234011292458,0.8870876729488373,21,0.27697575092315674,0.2952473759651184
224,0.15022015571594238,0.19385850429534912,48,0.12018001079559326,0.19142627716064453
179,0.13012152910232544,0.19161242246627808,30,0.1098511815071106,0.19913768768310547
180,0.14991360902786255,0.19690191745758057,39,0.10806435346603394,0.20873373746871948
172,0.13939309120178223,0.18977844715118408,34,0.12729144096374512,0.19608771800994873
39,0.5492528676986694,0.4946961998939514,22,0.32418930530548096,0.33186161518096924
217,0.13939309120178223,0.18851810693740845,38,0.1097569465637207,0.1972978115081787
140,0.13939309120178223,0.18777847290039062,47,0.10910367965698242,0.1865810751914978
13,0.9818181805312634,0.9818181805312634,2,0.9818181805312634,0.9818181805312634
17,0.4909987449645996,0.45275723934173584,10,0.38635367155075073,0.4164414405822754
159,0.16048848628997803,0.19446611404418945,36,0.10867726802825928,0.20077311992645264
172,0.13939309120178223,0.18977844715118408,34,0.12729144096374512,0.19608771800994873
37,0.6327683329582214,0.6302103400230408,23,0.4151044487953186,0.4518413543701172
186,0.15022015571594238,0.19302153587341309,46,0.10900044441223145,0.1903703808784485
21,0.6074771881103516,0.665158212184906,16,0.5766827762126923,0.6407011449337006
255,0.15130352973937988,0.19446539878845215,49,0.08932483196258545,0.1999567747116089
108,0.14851951599121094,0.18194693326950073,39,0.13844341039657593,0.19129818677902222
226,0.13012152910232544,0.18954414129257202,54,0.10900044441223145,0.19345897436141968
155,0.13939309120178223,0.18555086851119995,38,0.10835719108581543,0.18532443046569824
196,0.13012152910232544,0.18931818008422852,37,0.1090688705444336,0.2078176736831665
153,0.16048848628997803,0.18958932161331177,48,0.11805081367492676,0.19776588678359985
242,0.15022015571594238,0.19683796167373657,38,0.09891021251678467,0.19647979736328125
176,0.15130352973937988,0.19751346111297607,39,0.11863851547241211,0.20001822710037231
203,0.16048848628997803,0.19579285383224487,44,0.10880833864212036,0.20204472541809082
24,0.9634695574641228,0.9800362139940262,14,0.9093146771192551,0.9296714663505554
10,0.9648148119449615,0.9743398670107126,8,0.9574999995529652,0.9613685645163059
163,0.14103519916534424,0.19956457614898682,45,0.11945164203643799,0.19307219982147217
184,0.13939309120178223,0.19486302137374878,37,0.11894196271896362,0.2070673704147339
223,0.14966142177581787,0.19244509935379028,47,0.09930580854415894,0.19308847188949585
222,0.13939309120178223,0.19133234024047852,50,0.11894196271896362,0.20476460456848145
11,0.9818181805312634,0.9818181805312634,2,0.9818181805312634,0.9818181805312634
185,0.16048848628997803,0.1891208291053772,40,0.11674320697784424,0.2025456428527832
252,0.14103519916534424,0.1933996081352234,40,0.12856042385101318,0.19416874647140503
205,0.15130352973937988,0.19283783435821533,38,0.11676514148712158,0.19951069355010986
135,0.16048848628997803,0.19799506664276123,35,0.11004436016082764,0.19072186946868896
217,0.13939309120178223,0.18851810693740845,38,0.1097569465637207,0.1972978115081787
231,0.14103519916534424,0.19327402114868164,33,0.10902851819992065,0.18905121088027954
137,0.14038985967636108,0.193284273147583,39,0.08840692043304443,0.2031649351119995
21,0.6074771881103516,0.665158212184906,16,0.5766827762126923,0.6407011449337006
173,0.13939309120178223,0.1913090944290161,42,0.10020804405212402,0.19324922561645508
107,0.14038985967636108,0.2045581340789795,37,0.10900044441223145,0.19075846672058105
159,0.16048848628997803,0.19446611404418945,36,0.10867726802825928,0.20077311992645264
33,0.8987234011292458,0.8870876729488373,21,0.27697575092315674,0.2952473759651184
16,0.9818181805312634,0.9818181805312634,8,0.9572649598121643,0.9531289748847485
211,0.13939309120178223,0.19225746393203735,39,0.1294153332710266,0.19910919666290283
204,0.14103519916534424,0.1883993148803711,42,0.11945164203643799,0.20256686210632324
24,0.9634695574641228,0.9800362139940262,14,0.9093146771192551,0.9296714663505554
53,0.15523648262023926,0.19766736030578613,33,0.15340691804885864,0.19862985610961914
20,0.9818181805312634,0.9818181805312634,6,0.9414495304226875,0.9491254054009914
17,0.4909987449645996,0.45275723934173584,10,0.38635367155075073,0.4164414405822754
34,0.18712174892425537,0.2035529613494873,20,0.13824594020843506,0.22421103715896606
31,0.8006746619939804,0.8556323349475861,19,0.3770241141319275,0.40131479501724243
13,0.9818181805312634,0.9818181805312634,2,0.9818181805312634,0.9818181805312634
22,0.9818181805312634,0.9818181805312634,11,0.9581699296832085,0.9779032785445452
195,0.15022015571594238,0.19724416732788086,53,0.12978839874267578,0.21267378330230713
139,0.16270393133163452,0.1936696171760559,46,0.11929899454116821,0.19620662927627563
85,0.15980255603790283,0.18906211853027344,28,0.12013959884643555,0.20062148571014404
240,0.14103519916534424,0.1938709020614624,44,0.10902851819992065,0.19175928831100464
15,0.7491090297698975,0.6880415976047516,9,0.6652377545833588,0.6909018754959106
179,0.13012152910232544,0.19161242246627808,30,0.1098511815071106,0.19913768768310547
208,0.14966142177581787,0.196222186088562,41,0.11676514148712158,0.19932150840759277
90,0.1504831314086914,0.20227867364883423,34,0.0984840989112854,0.18965542316436768
225,0.14103519916534424,0.19624900817871094,41,0.11894196271896362,0.19432508945465088
123,0.1293931007385254,0.18890541791915894,39,0.10902851819992065,0.19497418403625488
241,0.15130352973937988,0.19165611267089844,35,0.11961328983306885,0.18674397468566895
181,0.14103519916534424,0.19094634056091309,54,0.1098511815071106,0.1944597363471985
36,0.22022980451583862,0.2206668257713318,24,0.17743098735809326,0.25597816705703735
