B_max,B_max_f1,B_max_test_f1,B_opt,B_opt_f1,B_opt_test_f1
239,0.543990820646286,0.536676824092865,156,0.5182818472385406,0.535090446472168
134,0.581588625907898,0.5864246785640717,82,0.5410881340503693,0.5467754006385803
31,0.9882567804306746,0.9922526450827718,17,0.9714682791382074,0.9776937421411276
133,0.5283018350601196,0.532320111989975,86,0.5121484994888306,0.5350639820098877
108,0.7002998888492584,0.7049241662025452,72,0.5386555790901184,0.5563115179538727
163,0.5619648993015289,0.5606558918952942,105,0.5312503576278687,0.5396676659584045
173,0.5521259903907776,0.5392600297927856,111,0.5214810073375702,0.5398885011672974
91,0.7171282172203064,0.7141523361206055,54,0.618412435054779,0.6233019530773163
174,0.5376216173171997,0.5411327183246613,112,0.5207783579826355,0.532535195350647
37,0.8330811560153961,0.8255379647016525,22,0.7817233204841614,0.799001008272171
233,0.5516782402992249,0.5412570834159851,144,0.51666060090065,0.5401293635368347
13,0.9996816990314983,0.9998019802005729,3,0.9996816990314983,0.9998019802005729
212,0.5413012504577637,0.5392371416091919,129,0.521791934967041,0.5323173403739929
34,0.951846931129694,0.9482896849513054,27,0.9407099783420563,0.944419376552105
301,0.5330320000648499,0.5354668498039246,167,0.5200726389884949,0.5342918038368225
77,0.7152534127235413,0.6959277391433716,54,0.6266351342201233,0.6366134881973267
192,0.5450546443462372,0.5472439825534821,126,0.5230896174907684,0.5388697385787964
10,0.9996816990314983,0.9998019802005729,3,0.9996816990314983,0.9998019802005729
55,0.7751628905534744,0.762266218662262,38,0.6379319429397583,0.6466351449489594
171,0.5410740971565247,0.5391855239868164,113,0.5222357511520386,0.5367541909217834
46,0.5675310492515564,0.5703511238098145,36,0.5627545714378357,0.5684242844581604
153,0.5300737619400024,0.5326709747314453,108,0.5252010226249695,0.5337583422660828
230,0.5501959323883057,0.5407159924507141,149,0.5214881896972656,0.5378769636154175
36,0.9996304137457628,0.9988667732104659,23,0.8801304325461388,0.9003382846713066
183,0.5324745178222656,0.5379246473312378,125,0.5219725370407104,0.5401351451873779
193,0.5323587357997894,0.5382491946220398,117,0.5127246081829071,0.5305043756961823
214,0.5495097041130066,0.5346378684043884,132,0.5253827273845673,0.5358430743217468
53,0.9983880625804886,0.9984594176057726,24,0.7692178785800934,0.779298797249794
168,0.5424980223178864,0.5372779369354248,107,0.5229571163654327,0.5365402400493622
198,0.5601733326911926,0.5512927770614624,128,0.5297136902809143,0.5352385342121124
67,0.8928320109844208,0.8902167826890945,50,0.6199638247489929,0.6525669693946838
257,0.5422565639019012,0.5344001054763794,164,0.5180020928382874,0.531667947769165
22,0.9994725764845498,0.9995993047778029,15,0.9974873235914856,0.9985635734628886
17,0.9529013857245445,0.9551702104508877,14,0.9504148811101913,0.9532129764556885
356,0.5352486968040466,0.5330904722213745,211,0.5152660310268402,0.530360996723175
103,0.6264347434043884,0.607732355594635,53,0.5588034391403198,0.5677366554737091
107,0.5385487377643585,0.5406496524810791,72,0.5293551981449127,0.5463932752609253
251,0.5431907176971436,0.5348629355430603,156,0.5142135620117188,0.5314408242702484
205,0.5431193709373474,0.5351696014404297,129,0.5280803740024567,0.534696102142334
70,0.9216457903385162,0.9191920012235641,44,0.8170271813869476,0.8225215971469879
60,0.6898711621761322,0.6907179951667786,44,0.6556211411952972,0.6645152568817139
36,0.9996304137457628,0.9988667732104659,23,0.8801304325461388,0.9003382846713066
305,0.5436439216136932,0.5358591079711914,179,0.5202478766441345,0.5333610773086548
73,0.9173993989825249,0.9221373647451401,52,0.7451253533363342,0.7540929764509201
197,0.5478709936141968,0.5359249114990234,129,0.5374245047569275,0.538849413394928
191,0.5317612588405609,0.5344268977642059,126,0.5226178169250488,0.536766529083252
225,0.5400541424751282,0.5337251424789429,134,0.5233700275421143,0.5345928072929382
29,0.9998111097665969,0.9998019802005729,5,0.9996312018192839,0.9998019802005729
214,0.5495097041130066,0.5346378684043884,132,0.5253827273845673,0.5358430743217468
231,0.5336396396160126,0.5346584320068359,160,0.5252835750579834,0.5329636931419373
118,0.5497168004512787,0.5439397394657135,78,0.5244508981704712,0.5387550890445709
64,0.8833398967981339,0.8850670456886292,43,0.6246252357959747,0.6593831181526184
87,0.587604820728302,0.6043572723865509,61,0.5325690507888794,0.555431067943573
207,0.5393454432487488,0.5422881543636322,133,0.5106014311313629,0.5303608179092407
167,0.5494281053543091,0.541299045085907,106,0.5169900953769684,0.5376573204994202
100,0.6281029582023621,0.6229439675807953,59,0.5746208429336548,0.5874642133712769
156,0.5493455529212952,0.5379028022289276,94,0.5278740525245667,0.5384617447853088
155,0.5501663982868195,0.5548040866851807,93,0.5237506628036499,0.5505416095256805
83,0.6270392537117004,0.6160282492637634,55,0.5905566215515137,0.6085004210472107
11,0.9998105601407588,0.9998014099983266,7,0.9987912412034348,0.9988903834018856
131,0.5863712430000305,0.5831736028194427,85,0.5595748722553253,0.563218504190445
15,0.9997716636426048,0.9998019802005729,2,0.9996816990314983,0.9998019802005729
258,0.5353861451148987,0.5330487489700317,149,0.520626962184906,0.5304131209850311
18,0.9996312018192839,0.9998019802005729,6,0.9996312018192839,0.9998019802005729
196,0.5428965389728546,0.5359724760055542,125,0.5172208547592163,0.5354323983192444
115,0.5572064518928528,0.5506333112716675,77,0.5350843667984009,0.5456377267837524
132,0.5589829981327057,0.563579261302948,89,0.5124176442623138,0.5438744425773621
30,0.9996813917823602,0.9998029850976309,17,0.9829923920333385,0.9825276099145412
48,0.964002687484026,0.9683839306235313,29,0.9352646917104721,0.9573366716504097
222,0.5395720899105072,0.5355334281921387,130,0.5199265480041504,0.5315283238887787
64,0.8833398967981339,0.8850670456886292,43,0.6246252357959747,0.6593831181526184
111,0.6920872330665588,0.7066757678985596,70,0.5163320899009705,0.5445623993873596
135,0.5585057735443115,0.552642434835434,90,0.5313222110271454,0.5506709218025208
74,0.7441676259040833,0.7410848736763,38,0.6396233439445496,0.6580113768577576
44,0.9998103761899984,0.999693856749218,28,0.9784852080047131,0.9852815438061953
146,0.5752813816070557,0.574299156665802,93,0.5272464156150818,0.5464795827865601
132,0.5589829981327057,0.563579261302948,89,0.5124176442623138,0.5438744425773621
280,0.5366538166999817,0.537222295999527,174,0.5244549512863159,0.5357248187065125
219,0.5381534695625305,0.5366434454917908,141,0.5218278467655182,0.5320262908935547
121,0.5344786047935486,0.5399356484413147,83,0.5174013376235962,0.542554646730423
35,0.9998111097665969,0.9998019802005729,5,0.9996312018192839,0.9998019802005729
117,0.6412940621376038,0.6294142305850983,66,0.5545188188552856,0.5715439915657043
201,0.5604355335235596,0.5519150793552399,116,0.520113080739975,0.5439321994781494
185,0.5363196134567261,0.5381004214286804,118,0.5180408358573914,0.5350484848022461
246,0.5393392443656921,0.5340676307678223,144,0.522455632686615,0.5331956148147583
116,0.560360312461853,0.5612421929836273,82,0.529378741979599,0.5435062050819397
31,0.9882567804306746,0.9922526450827718,17,0.9714682791382074,0.9776937421411276
137,0.5921928882598877,0.5926354825496674,90,0.5405728816986084,0.5416761934757233
284,0.5376054644584656,0.5338054299354553,161,0.5229545831680298,0.5318844616413116
48,0.964002687484026,0.9683839306235313,29,0.9352646917104721,0.9573366716504097
151,0.5482673645019531,0.5525008141994476,96,0.5222338438034058,0.5416869223117828
21,0.9996312018192839,0.9998019802005729,6,0.9996312018192839,0.9998019802005729
179,0.5329086780548096,0.532060295343399,111,0.5238094329833984,0.5305352807044983
102,0.6796806156635284,0.6900235414505005,68,0.6075803935527802,0.6097009778022766
154,0.5438014566898346,0.5491703748703003,107,0.5230058431625366,0.5337807834148407
115,0.5572064518928528,0.5506333112716675,77,0.5350843667984009,0.5456377267837524
169,0.5712813138961792,0.5609634518623352,108,0.5161624550819397,0.5410467386245728
83,0.6270392537117004,0.6160282492637634,55,0.5905566215515137,0.6085004210472107
194,0.5365294218063354,0.5362958908081055,129,0.5256701409816742,0.5339778959751129
44,0.9998103761899984,0.999693856749218,28,0.9784852080047131,0.9852815438061953
257,0.5422565639019012,0.5344001054763794,164,0.5180020928382874,0.531667947769165
283,0.5400764048099518,0.5356589555740356,175,0.5314062833786011,0.5357829630374908
122,0.5689612925052643,0.5753149092197418,87,0.5282548069953918,0.5483602285385132
118,0.5497168004512787,0.5439397394657135,78,0.5244508981704712,0.5387550890445709
52,0.6657549142837524,0.6717314124107361,40,0.5991279184818268,0.6126465797424316
134,0.581588625907898,0.5864246785640717,82,0.5410881340503693,0.5467754006385803
228,0.5331425070762634,0.5338055193424225,151,0.5253796577453613,0.5347318649291992
154,0.5438014566898346,0.5491703748703003,107,0.5230058431625366,0.5337807834148407
233,0.5516782402992249,0.5412570834159851,144,0.51666060090065,0.5401293635368347
49,0.6116267740726471,0.6001484096050262,32,0.5929180085659027,0.6097118556499481
44,0.9998103761899984,0.999693856749218,28,0.9784852080047131,0.9852815438061953
14,0.9982925098156556,0.9986908889841288,9,0.9971182742156088,0.9983876079786569
228,0.5331425070762634,0.5338055193424225,151,0.5253796577453613,0.5347318649291992
138,0.5582154393196106,0.5485250651836395,89,0.5281123518943787,0.558731198310852
128,0.5656130015850067,0.57558873295784,88,0.5196579396724701,0.5353147387504578
16,0.9996816990314983,0.9998019802005729,7,0.9986295856069773,0.9993613682454452
84,0.5749091506004333,0.5886460542678833,49,0.5132745802402496,0.5447596311569214
107,0.5385487377643585,0.5406496524810791,72,0.5293551981449127,0.5463932752609253
28,0.9997422077285592,0.9992118045920506,21,0.9969357308000326,0.9979630969464779
73,0.9173993989825249,0.9221373647451401,52,0.7451253533363342,0.7540929764509201
221,0.5283869504928589,0.5386882424354553,147,0.5182888507843018,0.5326008796691895
86,0.5953891575336456,0.5921644568443298,60,0.5631274282932281,0.5683215856552124
48,0.964002687484026,0.9683839306235313,29,0.9352646917104721,0.9573366716504097
90,0.6036267876625061,0.6210861802101135,64,0.53362637758255,0.5430868268013
65,0.9155604839324951,0.910276859998703,42,0.8556064069271088,0.8703761249780655
52,0.6657549142837524,0.6717314124107361,40,0.5991279184818268,0.6126465797424316
116,0.560360312461853,0.5612421929836273,82,0.529378741979599,0.5435062050819397
22,0.9994725764845498,0.9995993047778029,15,0.9974873235914856,0.9985635734628886
211,0.5411425232887268,0.5327574014663696,140,0.5323399305343628,0.5332014262676239
180,0.5496439039707184,0.5418210029602051,113,0.5202562808990479,0.5297896862030029
66,0.5940828919410706,0.5898327231407166,41,0.5696294903755188,0.5802826881408691
305,0.5436439216136932,0.5358591079711914,179,0.5202478766441345,0.5333610773086548
97,0.6611500382423401,0.6585730314254761,71,0.6009498536586761,0.6024743318557739
57,0.7770366221666336,0.7671860307455063,40,0.7217075526714325,0.7316558957099915
11,0.9998105601407588,0.9998014099983266,7,0.9987912412034348,0.9988903834018856
11,0.9998105601407588,0.9998014099983266,7,0.9987912412034348,0.9988903834018856
13,0.9996816990314983,0.9998019802005729,3,0.9996816990314983,0.9998019802005729
74,0.7441676259040833,0.7410848736763,38,0.6396233439445496,0.6580113768577576
167,0.5494281053543091,0.541299045085907,106,0.5169900953769684,0.5376573204994202
84,0.5749091506004333,0.5886460542678833,49,0.5132745802402496,0.5447596311569214
66,0.5940828919410706,0.5898327231407166,41,0.5696294903755188,0.5802826881408691
268,0.5255097150802612,0.5336146354675293,168,0.5189306735992432,0.5326382517814636
168,0.5424980223178864,0.5372779369354248,107,0.5229571163654327,0.5365402400493622
109,0.581466406583786,0.5731960833072662,69,0.548399806022644,0.5566126108169556
122,0.5689612925052643,0.5753149092197418,87,0.5282548069953918,0.5483602285385132
166,0.5557968318462372,0.5563899874687195,110,0.5164347290992737,0.5317614376544952
118,0.5497168004512787,0.5439397394657135,78,0.5244508981704712,0.5387550890445709
155,0.5501663982868195,0.5548040866851807,93,0.5237506628036499,0.5505416095256805
108,0.7002998888492584,0.7049241662025452,72,0.5386555790901184,0.5563115179538727
357,0.5299236178398132,0.5292596817016602,210,0.515123039484024,0.5280234813690186
46,0.5675310492515564,0.5703511238098145,36,0.5627545714378357,0.5684242844581604
92,0.5619392395019531,0.5482351183891296,62,0.5242953598499298,0.5434957444667816
100,0.6281029582023621,0.6229439675807953,59,0.5746208429336548,0.5874642133712769
248,0.5389541387557983,0.5371138453483582,156,0.5212481915950775,0.5318739116191864
173,0.5521259903907776,0.5392600297927856,111,0.5214810073375702,0.5398885011672974
151,0.5482673645019531,0.5525008141994476,96,0.5222338438034058,0.5416869223117828
151,0.5482673645019531,0.5525008141994476,96,0.5222338438034058,0.5416869223117828
197,0.5478709936141968,0.5359249114990234,129,0.5374245047569275,0.538849413394928
58,0.8073669373989105,0.808905303478241,37,0.6106374561786652,0.618211567401886
31,0.9882567804306746,0.9922526450827718,17,0.9714682791382074,0.9776937421411276
240,0.5402252972126007,0.5319267511367798,147,0.5213794112205505,0.5329086780548096
73,0.9173993989825249,0.9221373647451401,52,0.7451253533363342,0.7540929764509201
13,0.9996816990314983,0.9998019802005729,3,0.9996816990314983,0.9998019802005729
117,0.6412940621376038,0.6294142305850983,66,0.5545188188552856,0.5715439915657043
206,0.538198322057724,0.537428617477417,130,0.5235676467418671,0.53336501121521
145,0.5403094589710236,0.5454537868499756,96,0.5272674560546875,0.5412643253803253
44,0.9998103761899984,0.999693856749218,28,0.9784852080047131,0.9852815438061953
139,0.5486770868301392,0.5366833806037903,86,0.5250016450881958,0.5406365990638733
80,0.6643601655960083,0.6537043154239655,46,0.6030320525169373,0.6157385408878326
417,0.5353119969367981,0.5339035987854004,240,0.5250017046928406,0.5340651571750641
185,0.5363196134567261,0.5381004214286804,118,0.5180408358573914,0.5350484848022461
11,0.9998105601407588,0.9998014099983266,7,0.9987912412034348,0.9988903834018856
38,0.9998109269072302,0.9998019017511979,22,0.9974449891597033,0.9987647628877312
315,0.5379329323768616,0.5354596972465515,178,0.5277778506278992,0.5325397253036499
197,0.5478709936141968,0.5359249114990234,129,0.5374245047569275,0.538849413394928
32,0.9998111097665969,0.9998019802005729,11,0.9984744306420907,0.9991485207574442
261,0.5302868187427521,0.5333403646945953,173,0.5242013335227966,0.5335435271263123
248,0.5389541387557983,0.5371138453483582,156,0.5212481915950775,0.5318739116191864
17,0.9529013857245445,0.9551702104508877,14,0.9504148811101913,0.9532129764556885
135,0.5585057735443115,0.552642434835434,90,0.5313222110271454,0.5506709218025208
374,0.5405996441841125,0.5310383439064026,197,0.5228908061981201,0.5323002934455872
82,0.9172616451978683,0.9236965179443359,51,0.5701985955238342,0.5767887234687805
34,0.951846931129694,0.9482896849513054,27,0.9407099783420563,0.944419376552105
28,0.9997422077285592,0.9992118045920506,21,0.9969357308000326,0.9979630969464779
130,0.5389668643474579,0.5370833277702332,81,0.512848973274231,0.5338603556156158
81,0.5596556067466736,0.5657388865947723,46,0.5280037224292755,0.5531187057495117
67,0.8928320109844208,0.8902167826890945,50,0.6199638247489929,0.6525669693946838
40,0.7076491415500641,0.6979782581329346,30,0.686335563659668,0.6845982670783997
67,0.8928320109844208,0.8902167826890945,50,0.6199638247489929,0.6525669693946838
100,0.6281029582023621,0.6229439675807953,59,0.5746208429336548,0.5874642133712769
125,0.5685600936412811,0.5710497498512268,81,0.5318079888820648,0.5433164536952972
166,0.5557968318462372,0.5563899874687195,110,0.5164347290992737,0.5317614376544952
216,0.560190349817276,0.538561999797821,128,0.5312166512012482,0.5353299975395203
87,0.587604820728302,0.6043572723865509,61,0.5325690507888794,0.555431067943573
32,0.9998111097665969,0.9998019802005729,11,0.9984744306420907,0.9991485207574442
10,0.9996816990314983,0.9998019802005729,3,0.9996816990314983,0.9998019802005729
126,0.6054518818855286,0.5831840634346008,77,0.5582779943943024,0.5718214511871338
26,0.998319199308753,0.9986089754384011,14,0.996505455346778,0.9994789279298857
40,0.7076491415500641,0.6979782581329346,30,0.686335563659668,0.6845982670783997
44,0.9998103761899984,0.999693856749218,28,0.9784852080047131,0.9852815438061953
169,0.5712813138961792,0.5609634518623352,108,0.5161624550819397,0.5410467386245728
10,0.9996816990314983,0.9998019802005729,3,0.9996816990314983,0.9998019802005729
137,0.5921928882598877,0.5926354825496674,90,0.5405728816986084,0.5416761934757233
229,0.5265815854072571,0.5343224704265594,150,0.5119224488735199,0.5319792628288269
258,0.5353861451148987,0.5330487489700317,149,0.520626962184906,0.5304131209850311
219,0.5381534695625305,0.5366434454917908,141,0.5218278467655182,0.5320262908935547
65,0.9155604839324951,0.910276859998703,42,0.8556064069271088,0.8703761249780655
66,0.5940828919410706,0.5898327231407166,41,0.5696294903755188,0.5802826881408691
66,0.5940828919410706,0.5898327231407166,41,0.5696294903755188,0.5802826881408691
112,0.5890490412712097,0.5603874921798706,69,0.557715892791748,0.5573701858520508
53,0.9983880625804886,0.9984594176057726,24,0.7692178785800934,0.779298797249794
251,0.5431907176971436,0.5348629355430603,156,0.5142135620117188,0.5314408242702484
26,0.998319199308753,0.9986089754384011,14,0.996505455346778,0.9994789279298857
142,0.548722118139267,0.545174777507782,89,0.5238788723945618,0.53560870885849
29,0.9998111097665969,0.9998019802005729,5,0.9996312018192839,0.9998019802005729
80,0.6643601655960083,0.6537043154239655,46,0.6030320525169373,0.6157385408878326
13,0.9996816990314983,0.9998019802005729,3,0.9996816990314983,0.9998019802005729
91,0.7171282172203064,0.7141523361206055,54,0.618412435054779,0.6233019530773163
23,0.9920214992016554,0.9926745230332017,14,0.9709011390805244,0.9794190116226673
74,0.7441676259040833,0.7410848736763,38,0.6396233439445496,0.6580113768577576
10,0.9996816990314983,0.9998019802005729,3,0.9996816990314983,0.9998019802005729
137,0.5921928882598877,0.5926354825496674,90,0.5405728816986084,0.5416761934757233
111,0.6920872330665588,0.7066757678985596,70,0.5163320899009705,0.5445623993873596
37,0.8330811560153961,0.8255379647016525,22,0.7817233204841614,0.799001008272171
68,0.8607620000839233,0.8552514910697937,42,0.7879540324211121,0.800171285867691
10,0.9996816990314983,0.9998019802005729,3,0.9996816990314983,0.9998019802005729
190,0.5447587370872498,0.540223240852356,125,0.5300529599189758,0.5381191372871399
246,0.5393392443656921,0.5340676307678223,144,0.522455632686615,0.5331956148147583
55,0.7751628905534744,0.762266218662262,38,0.6379319429397583,0.6466351449489594
98,0.5442911386489868,0.5415816307067871,64,0.5182218849658966,0.5472826957702637
67,0.8928320109844208,0.8902167826890945,50,0.6199638247489929,0.6525669693946838
288,0.537251740694046,0.5344945788383484,171,0.5134428441524506,0.5337461829185486
56,0.9993624169728719,0.9990589478402399,33,0.6670449078083038,0.6846243441104889
125,0.5685600936412811,0.5710497498512268,81,0.5318079888820648,0.5433164536952972
163,0.5619648993015289,0.5606558918952942,105,0.5312503576278687,0.5396676659584045
141,0.5515074133872986,0.5467464327812195,94,0.5232006907463074,0.5403257012367249
22,0.9994725764845498,0.9995993047778029,15,0.9974873235914856,0.9985635734628886
10,0.9996816990314983,0.9998019802005729,3,0.9996816990314983,0.9998019802005729
16,0.9996816990314983,0.9998019802005729,7,0.9986295856069773,0.9993613682454452
13,0.9996816990314983,0.9998019802005729,3,0.9996816990314983,0.9998019802005729
71,0.8149426281452179,0.8081919699907303,46,0.7401193678379059,0.7523385137319565
11,0.9998105601407588,0.9998014099983266,7,0.9987912412034348,0.9988903834018856
153,0.5300737619400024,0.5326709747314453,108,0.5252010226249695,0.5337583422660828
121,0.5344786047935486,0.5399356484413147,83,0.5174013376235962,0.542554646730423
148,0.5374144911766052,0.5444595217704773,100,0.5185325741767883,0.5349731743335724
14,0.9982925098156556,0.9986908889841288,9,0.9971182742156088,0.9983876079786569
51,0.9116816893219948,0.9084599986672401,31,0.8725433051586151,0.8723322600126266
48,0.964002687484026,0.9683839306235313,29,0.9352646917104721,0.9573366716504097
215,0.5378429889678955,0.5419835448265076,123,0.5151664614677429,0.5357712507247925
21,0.9996312018192839,0.9998019802005729,6,0.9996312018192839,0.9998019802005729
23,0.9920214992016554,0.9926745230332017,14,0.9709011390805244,0.9794190116226673
84,0.5749091506004333,0.5886460542678833,49,0.5132745802402496,0.5447596311569214
45,0.9823635295033455,0.9866409320384264,27,0.9671042412519455,0.9789127707481384
136,0.5445592999458313,0.5370799005031586,93,0.5213664770126343,0.5384647250175476
230,0.5501959323883057,0.5407159924507141,149,0.5214881896972656,0.5378769636154175
69,0.5869387090206146,0.5625312328338623,52,0.5768672823905945,0.5683895349502563
32,0.9998111097665969,0.9998019802005729,11,0.9984744306420907,0.9991485207574442
20,0.9705488607287407,0.9684684984385967,14,0.9589996077120304,0.958547618240118
253,0.5517059862613678,0.5428310930728912,157,0.5395987033843994,0.5424507856369019
21,0.9996312018192839,0.9998019802005729,6,0.9996312018192839,0.9998019802005729
55,0.7751628905534744,0.762266218662262,38,0.6379319429397583,0.6466351449489594
10,0.9996816990314983,0.9998019802005729,3,0.9996816990314983,0.9998019802005729
56,0.9993624169728719,0.9990589478402399,33,0.6670449078083038,0.6846243441104889
41,0.9996312018192839,0.9998019802005729,20,0.9919731616973877,0.9948476953431964
13,0.9996816990314983,0.9998019802005729,3,0.9996816990314983,0.9998019802005729
15,0.9997716636426048,0.9998019802005729,2,0.9996816990314983,0.9998019802005729
44,0.9998103761899984,0.999693856749218,28,0.9784852080047131,0.9852815438061953
36,0.9996304137457628,0.9988667732104659,23,0.8801304325461388,0.9003382846713066
11,0.9998105601407588,0.9998014099983266,7,0.9987912412034348,0.9988903834018856
104,0.5248139500617981,0.5290738940238953,72,0.5122448205947876,0.5273706614971161
73,0.9173993989825249,0.9221373647451401,52,0.7451253533363342,0.7540929764509201
67,0.8928320109844208,0.8902167826890945,50,0.6199638247489929,0.6525669693946838
46,0.5675310492515564,0.5703511238098145,36,0.5627545714378357,0.5684242844581604
60,0.6898711621761322,0.6907179951667786,44,0.6556211411952972,0.6645152568817139
