B_max,B_max_f1,B_max_test_f1,B_opt,B_opt_f1,B_opt_test_f1
776,0.3760333333333333,0.3082697767191279,240,0.3558333333333333,0.3118360608839338
787,0.3727,0.3065820287613776,246,0.3627333333333333,0.307938539129221
828,0.3675,0.3054886022517836,268,0.3538333333333333,0.3063745160434421
869,0.3686666666666666,0.3063165257540691,286,0.3588666666666666,0.30752921876127
920,0.3628666666666666,0.3062704304002018,262,0.3470666666666666,0.3056304934842766
1012,0.3680666666666666,0.3058199165923942,308,0.3507333333333333,0.3053945571304108
255,0.5098166666666667,0.4351174734258054,111,0.4832666666666666,0.4315008607765194
11,0.999998001998002,0.999998001998002,2,0.999998001998002,0.999998001998002
17,0.9999977827050998,0.999991790169473,8,0.9999951338199512,0.99999735654863
179,0.5797896825396827,0.5185371182363148,91,0.5697618936618937,0.5141884370450548
164,0.5063809523809524,0.4196427188805903,84,0.497647619047619,0.4195580364776723
323,0.3900666666666665,0.3223505916202754,121,0.3794333333333333,0.3238969568047819
52,0.999997995991984,0.9999979967948718,28,0.9997756478523252,0.9999950259166464
198,0.687480064569933,0.6184924930483002,78,0.6202128205128206,0.5593962833658102
493,0.3730666666666666,0.3076791726264996,176,0.3505333333333332,0.3124196124722671
280,0.3958666666666667,0.3288677989933678,127,0.3817999999999999,0.3279488481590579
948,0.3739000000000001,0.3042091491895521,298,0.3641333333333333,0.3047856641865056
331,0.3933666666666666,0.3200755854380421,132,0.3807666666666667,0.3176844690474898
72,0.9999902439024392,0.9980764565221276,31,0.997325870646766,0.9992086416192788
606,0.3883333333333334,0.3118264763042206,210,0.371,0.3108277600366675
168,0.4711833333333334,0.3882731440860963,94,0.4605809523809524,0.3883847344709147
74,0.9978500696515208,0.9971711510396102,37,0.9936598940505672,0.9960747898905412
363,0.4204666666666666,0.3430694520241987,140,0.3902,0.3384541120022132
978,0.3679333333333333,0.3025022004251393,304,0.3536333333333333,0.3023458432836432
481,0.3889666666666667,0.31555964081728693,175,0.36373333333333335,0.3254713165484062
317,0.4734666666666667,0.40578704915733166,137,0.41326666666666667,0.35688593424616666
89,0.9727376603937226,0.9680874732429245,46,0.9650236790986791,0.9675576185101369
162,0.5876976190476191,0.49796303811427023,72,0.5559515873015873,0.5048767073155264
152,0.7062222111222112,0.6290779138007165,72,0.6577751322751322,0.6102405616429836
81,0.9831591735749631,0.9748019462613257,40,0.9710133223802342,0.9676044537722448
471,0.397,0.3228763663806953,168,0.3678666666666667,0.31971383179573876
