,Iterations,train_loss,train_acc,train_top1,train_f1,test_top1,test_f1
64,64,0.42857789993286133,0.8693185144541214,0.8679035342469508,0.873733514632268,0.49075689911842346,0.4914
65,65,0.39631578751972746,0.8802276144222337,0.8695010798318046,0.8754309359356951,0.5004767775535583,0.5016
66,66,0.40537259773332246,0.8772265375876913,0.8665883553271391,0.8726757286051212,0.48689672350883484,0.4887
67,67,0.4124310673499594,0.8740873531419404,0.8432512380638901,0.8497383549528302,0.47735610604286194,0.4817
68,68,0.4076973668166569,0.874532972063337,0.8686318093416642,0.8748762845350404,0.4882299602031708,0.4917
69,69,0.4123240873521688,0.8749353058484136,0.8490235416256652,0.8564596018242203,0.47884711623191833,0.4799
70,70,0.3827432302796111,0.8851510651257574,0.8604459385482632,0.8669250276761649,0.4747569262981415,0.4782
71,71,0.3812319070708995,0.8833491266990194,0.8594809381329284,0.8655743105025029,0.4861603379249573,0.4864
72,72,0.3951073550448126,0.8796846039441167,0.8591707154196135,0.8642247214333846,0.4791836738586426,0.4808
73,73,0.3784509982381548,0.8851717734823421,0.8793986914109211,0.884239176212938,0.48647353053092957,0.485
74,74,0.3693593977665415,0.8860967986437739,0.8763350564606336,0.8819329544907585,0.49071386456489563,0.491
75,75,0.35933495176081753,0.8916139408033721,0.8683196598169755,0.8741490331391991,0.4805803596973419,0.4844
76,76,0.3588906909738268,0.8907235593211894,0.8848027611265377,0.8901207372689641,0.4847777783870697,0.4868
77,77,0.3599141708442143,0.8902636158223055,0.8728931181284846,0.8782587179919138,0.4829908013343811,0.4844
78,78,0.352068622501529,0.8921497889927456,0.8614745018433552,0.8684182620571813,0.47672319412231445,0.4773
79,79,0.34365002050691723,0.8948407075843032,0.8703403034988715,0.8750432440075087,0.4823615550994873,0.483
80,80,0.3350609857208875,0.8993257016551738,0.8790277388631081,0.8843271683673469,0.4856241047382355,0.4862
81,81,0.3315072959783126,0.8987522514498963,0.8978467145744635,0.9019564341066616,0.4823957085609436,0.488
82,82,0.3280138105762248,0.9015769958496094,0.8765330460606789,0.8822209971842511,0.48215895891189575,0.4839
83,83,0.32963492827756063,0.9008230871083786,0.8816047286500737,0.886814262851367,0.47931984066963196,0.4803
84,84,0.35017075404828907,0.89293351465342,0.8815945216587612,0.8873655299383905,0.4807842969894409,0.481
85,85,0.34434557508449165,0.8956740243094308,0.8840167619744126,0.8900101830236812,0.47838500142097473,0.4832
86,86,0.33024572596258045,0.9001747442751514,0.8898296380529598,0.8950847732961109,0.48808249831199646,0.4911
87,87,0.3328361736268413,0.8996431000378667,0.8785103875763562,0.884082745716211,0.4837258756160736,0.4857
88,88,0.32684553855535936,0.9008964227170361,0.8804355543486926,0.8859869861859838,0.4786250591278076,0.482
89,89,0.3191193001610892,0.9034489222935268,0.8769198011378853,0.8826786315941471,0.47603094577789307,0.4766
90,90,0.3089578653476676,0.9073765813087931,0.8893184321267265,0.8945259855121294,0.4790191948413849,0.4824
