,Iterations,train_loss,train_acc,train_top1,train_f1,test_top1,test_f1
77,77,0.4544896197562315,0.8413384885204082,0.8392820659340644,0.8417849170918368,0.8392435312271118,0.8392
78,78,0.4475401422503043,0.8453404173559073,0.846633718330033,0.8483936543367347,0.8410417437553406,0.8406
79,79,0.45159207999098055,0.8440170288085938,0.8371379369375657,0.839014668367347,0.835568368434906,0.8352
80,80,0.4471439773939094,0.8458705045738999,0.8394783415964672,0.8418526785714286,0.8322623372077942,0.8325
81,81,0.4427976459264755,0.8463608099489796,0.8450808874806579,0.8489277742346939,0.8404900431632996,0.8423
82,82,0.45003425010613035,0.8434032518036512,0.8466529520798702,0.850211256377551,0.8459360003471375,0.8472
83,83,0.4434719461263443,0.8444236443967236,0.8437350565681652,0.8466438137755101,0.8346424102783203,0.8351
84,84,0.4426200620982112,0.8471061550841039,0.8393024148381486,0.8405293367346939,0.8285551071166992,0.8279
85,85,0.4453131624934625,0.8468630265216438,0.8397555041069887,0.8417211415816326,0.8333179354667664,0.8335
86,86,0.43794776590502993,0.8496332752461336,0.8488660457791114,0.8523357780612245,0.8363456726074219,0.8382
87,87,0.4371035409216978,0.8493463165906011,0.844424412262683,0.8473254145408163,0.8365888595581055,0.8371
88,88,0.4466029756835529,0.8451530300841039,0.8420389096955864,0.844694674744898,0.8380126357078552,0.8386
89,89,0.44238401173937075,0.84676337728695,0.8475532355357189,0.849545599489796,0.8398235440254211,0.8395
90,90,0.4373191847484939,0.848026976293447,0.84177031869791,0.8441525829081632,0.8361164331436157,0.8366
91,91,0.4341045180145575,0.8487484211824379,0.8463517871438241,0.8492466517857143,0.8403277397155762,0.8416
92,92,0.43682905180113657,0.8484056433852838,0.8506594844618622,0.8545360331632652,0.8447884917259216,0.8464
93,93,0.43204868204739627,0.8494499362244898,0.8484958854256844,0.8524075255102042,0.8480793237686157,0.8497
94,94,0.4334401830422635,0.8486886316416214,0.8466089410441262,0.8500079719387755,0.8413063883781433,0.8422
95,95,0.4320321752100575,0.8488719706632653,0.8488196581602097,0.8491589604591837,0.838464081287384,0.8364
96,96,0.4311321295645772,0.8500916617257255,0.8454599213235232,0.8480189732142857,0.835361897945404,0.836
97,97,0.42544488487195,0.8519730859873246,0.8487680432747822,0.8513632015306123,0.8377025723457336,0.8381
98,98,0.4300770958771511,0.850215211206553,0.8492288510410153,0.8517657844387755,0.8434174656867981,0.8437
99,99,0.4270495986756013,0.8531847584004305,0.8412979400279571,0.8447425063775511,0.8339838981628418,0.835
